id,user_id,order_date,status
1783,674,2020-12-27,completed
1784,212,2021-04-29,placed
1785,2949,2024-11-21,completed
1786,1317,2022-10-12,shipped
1787,970,2021-04-16,return_pending
1788,227,2021-03-07,returned
1789,1983,2023-09-04,return_pending
1790,1105,2019-08-29,return_pending
1791,2352,2022-05-08,shipped
1792,2633,2019-09-20,return_pending
1793,1611,2020-09-07,shipped
1794,2195,2023-08-09,returned
1795,2897,2023-05-24,returned
1796,1263,2023-05-26,return_pending
1797,591,2022-08-14,return_pending
1798,203,2020-11-22,return_pending
1799,2634,2021-08-11,completed
1800,916,2024-08-31,shipped
1801,385,2021-01-01,returned
1802,1735,2024-02-23,placed
1803,1297,2022-11-21,placed
1804,1664,2019-03-29,returned
1805,2774,2024-08-23,return_pending
1806,2731,2020-06-27,returned
1807,555,2020-03-15,returned
1808,1154,2020-02-25,shipped
1809,1883,2020-10-30,placed
1810,1462,2020-09-13,completed
1811,2936,2023-05-11,return_pending
1812,521,2019-06-12,returned
1813,380,2020-08-15,placed
1814,1386,2024-08-03,placed
1815,1967,2020-06-27,placed
1816,855,2022-05-08,returned
1817,1104,2021-01-04,shipped
1818,3057,2023-04-02,placed
1819,1839,2019-02-10,return_pending
1820,598,2024-01-02,completed
1821,867,2020-01-27,shipped
1822,549,2019-04-21,returned
1823,907,2019-12-29,return_pending
1824,102,2022-12-15,placed
1825,2056,2022-09-04,return_pending
1826,2563,2024-07-20,returned
1827,1504,2023-12-24,return_pending
1828,1701,2020-04-01,returned
1829,2439,2024-07-14,completed
1830,2827,2023-10-13,shipped
1831,2771,2020-07-13,return_pending
1832,613,2023-08-28,completed
1833,1271,2023-02-04,return_pending
1834,162,2022-01-17,return_pending
1835,2045,2024-11-30,return_pending
1836,2884,2019-08-16,returned
1837,1919,2023-01-16,return_pending
1838,535,2023-07-26,returned
1839,1482,2022-05-12,completed
1840,1583,2020-09-23,returned
1841,877,2020-06-21,completed
1842,701,2022-11-27,returned
1843,754,2022-08-12,completed
1844,3072,2022-05-08,completed
1845,1359,2024-01-14,placed
1846,2901,2020-07-12,placed
1847,2124,2021-08-22,returned
1848,1520,2019-01-13,completed
1849,2109,2024-03-25,placed
1850,2516,2024-05-02,return_pending
1851,986,2021-01-17,return_pending
1852,2409,2023-07-11,placed
1853,1375,2022-11-02,returned
1854,2285,2023-01-03,placed
1855,416,2023-02-27,shipped
1856,1928,2019-01-06,placed
1857,423,2021-04-15,placed
1858,618,2020-12-19,shipped
1859,2367,2024-09-25,placed
1860,105,2020-06-26,return_pending
1861,572,2020-10-06,completed
1862,2113,2023-02-23,completed
1863,1320,2022-08-13,shipped
1864,1042,2021-05-07,shipped
1865,476,2019-09-03,return_pending
1866,615,2019-03-18,completed
1867,493,2020-07-17,shipped
1868,176,2021-11-19,shipped
1869,2249,2023-02-22,placed
1870,2427,2023-07-20,placed
1871,626,2019-11-29,return_pending
1872,2755,2019-02-23,completed
1873,693,2024-12-22,shipped
1874,821,2021-02-06,shipped
1875,836,2020-10-31,returned
1876,2049,2021-12-06,returned
1877,128,2022-04-27,returned
1878,1383,2019-05-31,placed
1879,472,2019-06-24,return_pending
1880,904,2020-07-10,completed
1881,2673,2024-12-23,shipped
1882,624,2021-08-01,placed
1883,2960,2021-05-31,placed
1884,384,2024-10-27,placed
1885,2534,2023-05-19,returned
1886,2905,2024-08-18,returned
1887,1477,2019-09-21,return_pending
1888,2160,2020-09-23,shipped
1889,1189,2019-04-20,completed
1890,1653,2020-11-16,return_pending
1891,1565,2019-07-27,returned
1892,832,2019-09-13,shipped
1893,528,2022-03-17,placed
1894,3063,2019-03-14,shipped
1895,1832,2020-03-25,return_pending
1896,816,2021-04-04,shipped
1897,2768,2023-09-27,completed
1898,3025,2023-12-29,return_pending
1899,2054,2020-11-12,completed
1900,1735,2021-04-08,shipped
1901,2008,2021-02-21,placed
1902,539,2021-07-13,completed
1903,1659,2024-11-26,placed
1904,2636,2019-04-21,completed
1905,673,2022-02-26,completed
1906,1624,2022-10-10,placed
1907,2093,2024-03-02,placed
1908,808,2024-06-06,return_pending
1909,435,2023-05-14,completed
1910,1015,2020-12-08,placed
1911,790,2024-01-23,shipped
1912,2929,2019-02-21,placed
1913,2975,2023-06-27,completed
1914,605,2020-01-01,returned
1915,1666,2022-07-10,returned
1916,2499,2021-11-23,placed
1917,1707,2023-04-21,return_pending
1918,2036,2022-05-19,returned
1919,2537,2021-02-22,return_pending
1920,1741,2023-10-15,shipped
1921,2853,2022-08-10,placed
1922,2970,2024-08-04,return_pending
1923,2956,2023-02-20,returned
1924,2628,2023-06-10,shipped
1925,1096,2021-10-21,placed
1926,1280,2024-02-06,placed
1927,1481,2020-08-16,placed
1928,1378,2021-09-17,returned
1929,929,2024-05-04,shipped
1930,2040,2019-04-27,placed
1931,864,2020-03-02,returned
1932,931,2020-07-22,placed
1933,833,2020-07-12,placed
1934,2482,2019-07-20,shipped
1935,1552,2022-05-19,shipped
1936,1480,2021-03-26,completed
1937,3090,2020-11-11,completed
1938,2187,2020-01-12,return_pending
1939,2618,2020-12-10,shipped
1940,2092,2021-02-19,shipped
1941,320,2022-11-01,shipped
1942,1872,2024-11-05,return_pending
1943,485,2022-10-13,completed
1944,1406,2024-01-24,return_pending
1945,855,2019-08-15,returned
1946,1397,2019-02-24,shipped
1947,2125,2022-04-12,returned
1948,1670,2024-07-10,return_pending
1949,2556,2019-01-31,completed
1950,698,2022-01-10,completed
1951,1763,2020-09-02,completed
1952,982,2024-12-24,returned
1953,2539,2022-03-12,placed
1954,2985,2021-03-13,shipped
1955,1321,2022-01-25,placed
1956,1614,2024-10-19,shipped
1957,518,2021-11-14,shipped
1958,2582,2021-05-01,returned
1959,1126,2019-03-27,returned
1960,2408,2021-06-04,return_pending
1961,1948,2022-11-30,placed
1962,1068,2024-05-19,shipped
1963,1781,2020-02-01,returned
1964,727,2022-06-22,completed
1965,3024,2022-06-13,completed
1966,523,2023-09-04,completed
1967,2004,2022-02-19,shipped
1968,2195,2019-07-19,shipped
1969,1788,2023-03-06,shipped
1970,1813,2022-02-13,shipped
1971,2677,2021-07-23,returned
1972,467,2019-03-21,completed
1973,1590,2019-11-11,shipped
1974,2755,2019-02-07,shipped
1975,242,2022-11-24,returned
1976,423,2022-04-18,returned
1977,662,2022-10-09,completed
1978,2296,2023-11-08,returned
1979,724,2024-07-28,completed
1980,1395,2019-06-25,return_pending
1981,2320,2021-05-06,shipped
1982,631,2020-05-06,returned
1983,869,2023-09-18,return_pending
1984,298,2021-03-09,shipped
1985,2109,2020-01-14,returned
1986,759,2024-01-10,returned
1987,245,2020-07-08,shipped
1988,2744,2023-05-23,completed
1989,2325,2021-08-08,completed
1990,736,2022-07-12,returned
1991,2299,2024-12-17,placed
1992,154,2024-05-01,completed
1993,2878,2023-10-05,returned
1994,594,2021-12-16,completed
1995,2187,2021-08-12,completed
1996,2938,2024-12-07,returned
1997,1698,2024-12-25,return_pending
1998,1348,2020-04-13,shipped
1999,2507,2024-09-21,completed
2000,2513,2019-04-08,completed
2001,602,2022-08-04,return_pending
2002,1245,2022-03-30,placed
2003,515,2023-06-16,completed
2004,2532,2019-01-09,returned
2005,759,2019-03-12,returned
2006,2485,2022-05-10,placed
2007,769,2022-04-10,placed
2008,105,2023-12-01,returned
2009,2115,2019-12-14,placed
2010,739,2022-04-23,placed
2011,963,2022-03-14,placed
2012,2803,2020-05-30,returned
2013,265,2020-03-16,return_pending
2014,2831,2019-07-31,completed
2015,2849,2020-07-14,placed
2016,2568,2019-05-11,returned
2017,1058,2019-04-19,completed
2018,171,2023-05-26,completed
2019,2420,2024-03-16,returned
2020,1921,2019-01-02,shipped
2021,1063,2019-02-25,completed
2022,2114,2022-12-03,completed
2023,357,2024-01-06,return_pending
2024,508,2022-03-01,return_pending
2025,2035,2019-06-05,return_pending
2026,245,2023-08-21,shipped
2027,732,2022-09-20,placed
2028,759,2024-06-18,return_pending
2029,2880,2023-04-12,shipped
2030,105,2023-12-03,placed
2031,444,2022-08-21,placed
2032,981,2019-03-07,returned
2033,2640,2020-07-29,shipped
2034,2325,2022-04-19,shipped
2035,1079,2020-02-26,return_pending
2036,1941,2022-01-27,placed
2037,2863,2023-09-04,completed
2038,643,2024-01-04,returned
2039,218,2019-02-13,shipped
2040,856,2021-10-28,completed
2041,906,2024-09-28,shipped
2042,2225,2020-04-28,returned
2043,104,2024-08-08,returned
2044,2597,2021-06-25,returned
2045,2014,2023-11-28,placed
2046,914,2022-01-09,shipped
2047,1979,2020-06-10,return_pending
2048,1338,2024-10-26,return_pending
2049,946,2023-02-20,return_pending
2050,357,2019-05-07,placed
2051,1908,2021-01-19,placed
2052,2807,2022-02-21,returned
2053,2837,2022-12-30,shipped
2054,2907,2024-09-28,shipped
2055,600,2019-05-15,returned
2056,1630,2024-03-07,shipped
2057,1399,2022-03-17,completed
2058,2443,2020-08-04,return_pending
2059,946,2021-11-26,return_pending
2060,616,2024-09-17,return_pending
2061,1341,2019-08-05,placed
2062,841,2024-10-22,returned
2063,1901,2024-05-01,placed
2064,873,2019-11-22,return_pending
2065,422,2019-05-18,placed
2066,1194,2022-05-16,completed
2067,345,2019-02-23,return_pending
2068,493,2022-05-21,placed
2069,2636,2023-11-18,return_pending
2070,2250,2021-01-21,completed
2071,1408,2019-05-08,completed
2072,3081,2019-09-09,return_pending
2073,1224,2022-02-18,return_pending
2074,1329,2024-11-04,completed
2075,1672,2021-09-10,placed
2076,2876,2023-11-18,returned
2077,942,2020-05-01,completed
2078,1736,2020-05-05,shipped
2079,1317,2019-07-23,placed
2080,848,2022-08-20,completed
2081,2072,2021-03-10,return_pending
2082,2617,2022-12-19,completed
2083,1674,2020-09-07,completed
2084,1866,2023-12-17,returned
2085,2765,2023-10-19,return_pending
2086,453,2020-03-03,return_pending
2087,1735,2024-06-08,shipped
2088,828,2019-09-04,returned
2089,2567,2023-09-23,placed
2090,313,2019-09-07,returned
2091,999,2020-08-26,placed
2092,550,2024-01-27,return_pending
2093,2454,2019-08-05,returned
2094,882,2021-06-03,shipped
2095,1523,2023-06-25,shipped
2096,1536,2024-09-25,placed
2097,1971,2023-01-26,placed
2098,2762,2021-11-01,completed
2099,1522,2023-09-29,completed
2100,1007,2019-10-20,completed
2101,2790,2019-10-28,return_pending
2102,1411,2021-12-17,completed
2103,891,2020-08-27,completed
2104,2047,2023-07-13,shipped
2105,1528,2021-07-09,return_pending
2106,839,2019-05-08,placed
2107,2654,2019-09-16,return_pending
2108,1718,2023-06-15,completed
2109,1399,2023-06-03,placed
2110,1427,2021-03-03,shipped
2111,229,2022-09-09,shipped
2112,494,2024-01-25,return_pending
2113,1716,2021-07-06,shipped
2114,612,2023-04-18,return_pending
2115,1584,2020-11-10,return_pending
2116,131,2022-03-20,placed
2117,1123,2019-11-14,completed
2118,179,2019-08-01,placed
2119,1203,2019-12-06,return_pending
2120,1120,2022-01-23,placed
2121,1252,2019-03-09,shipped
2122,2883,2023-09-08,return_pending
2123,2964,2024-10-04,completed
2124,2418,2021-07-07,completed
2125,864,2020-02-20,shipped
2126,1254,2023-07-02,shipped
2127,2168,2019-07-14,completed
2128,2848,2020-05-07,placed
2129,743,2022-06-05,placed
2130,464,2019-09-07,completed
2131,2824,2021-05-20,shipped
2132,924,2024-08-24,completed
2133,260,2022-10-01,return_pending
2134,1833,2022-08-31,returned
2135,1795,2019-11-04,return_pending
2136,2006,2021-10-31,completed
2137,2936,2024-01-28,placed
2138,285,2024-01-22,return_pending
2139,1725,2022-10-11,completed
2140,2942,2020-11-04,completed
2141,2410,2022-12-19,placed
2142,2741,2024-01-21,returned
2143,582,2022-01-22,return_pending
2144,621,2024-08-16,completed
2145,2604,2019-07-11,placed
2146,1196,2023-11-29,return_pending
2147,1122,2021-02-13,returned
2148,899,2024-08-11,returned
2149,757,2019-02-01,returned
2150,205,2021-03-06,shipped
2151,2723,2022-05-02,shipped
2152,1162,2022-03-21,return_pending
2153,1452,2020-02-25,shipped
2154,1020,2020-01-13,returned
2155,2469,2023-07-09,placed
2156,2659,2021-08-07,returned
2157,1575,2020-12-05,completed
2158,883,2021-02-22,returned
2159,1472,2024-12-14,return_pending
2160,799,2021-04-17,shipped
2161,1024,2024-03-10,returned
2162,2047,2021-04-19,completed
2163,1608,2023-03-23,shipped
2164,2204,2023-05-29,returned
2165,2528,2023-09-17,returned
2166,664,2022-06-14,return_pending
2167,1106,2024-07-14,return_pending
2168,1309,2020-05-17,shipped
2169,1129,2020-06-04,shipped
2170,1828,2023-02-24,completed
2171,454,2022-04-16,placed
2172,557,2022-07-22,shipped
2173,666,2022-03-18,completed
2174,229,2020-06-01,shipped
2175,128,2019-05-17,completed
2176,720,2021-06-22,shipped
2177,1087,2024-09-23,shipped
2178,2368,2024-04-01,shipped
2179,2385,2022-05-20,shipped
2180,148,2021-09-24,return_pending
2181,905,2023-08-24,completed
2182,2761,2021-03-18,return_pending
2183,1871,2020-12-03,shipped
2184,2907,2023-03-25,shipped
2185,1409,2023-05-19,return_pending
2186,2463,2019-01-05,shipped
2187,145,2023-12-09,placed
2188,523,2021-07-04,placed
2189,2470,2024-04-22,returned
2190,1003,2021-09-23,returned
2191,2212,2023-08-06,shipped
2192,858,2022-12-06,return_pending
2193,2478,2019-12-10,shipped
2194,517,2023-08-09,return_pending
2195,2968,2024-01-31,shipped
2196,2421,2023-06-19,return_pending
2197,2825,2021-11-07,completed
2198,1448,2022-02-12,return_pending
2199,1006,2023-09-30,shipped
2200,1640,2019-01-12,return_pending
2201,2913,2023-03-08,return_pending
2202,625,2020-09-18,returned
2203,434,2023-08-25,returned
2204,2486,2021-08-23,return_pending
2205,876,2022-09-23,placed
2206,159,2022-06-09,completed
2207,2470,2020-08-27,placed
2208,2987,2020-07-04,returned
2209,2004,2023-06-17,placed
2210,912,2022-01-11,shipped
2211,1276,2022-10-02,placed
2212,2642,2022-01-06,return_pending
2213,2922,2021-02-24,returned
2214,1804,2023-12-16,shipped
2215,1638,2024-07-15,placed
2216,2443,2021-01-05,completed
2217,493,2022-12-18,shipped
2218,1981,2023-01-23,shipped
2219,3081,2020-04-23,shipped
2220,2106,2022-08-10,completed
2221,2773,2019-01-25,completed
2222,400,2024-12-23,placed
2223,1054,2020-09-21,completed
2224,3057,2021-12-05,placed
2225,2625,2021-04-04,returned
2226,2522,2019-05-07,placed
2227,2314,2023-11-08,completed
2228,3012,2019-10-16,completed
2229,1021,2023-08-27,placed
2230,536,2023-09-19,returned
2231,917,2020-07-19,shipped
2232,1530,2022-12-20,shipped
2233,1732,2024-11-26,returned
2234,2966,2024-07-09,placed
2235,2682,2024-08-16,shipped
2236,3074,2020-10-10,shipped
2237,251,2019-12-09,placed
2238,2845,2020-09-10,returned
2239,1699,2022-04-17,shipped
2240,798,2022-07-20,returned
2241,1000,2024-09-29,completed
2242,1222,2023-05-26,completed
2243,2814,2019-06-29,shipped
2244,2993,2021-01-02,completed
2245,685,2024-01-11,completed
2246,1758,2019-08-25,shipped
2247,1517,2019-10-26,completed
2248,2637,2020-03-01,shipped
2249,922,2024-10-05,placed
2250,183,2022-12-31,returned
2251,2576,2021-02-18,returned
2252,1458,2020-03-03,completed
2253,2670,2024-08-03,returned
2254,591,2021-08-26,return_pending
2255,1975,2019-12-23,returned
2256,590,2022-07-31,completed
2257,381,2024-05-18,returned
2258,1052,2021-05-17,completed
2259,2123,2019-09-20,placed
2260,1061,2023-07-17,returned
2261,2883,2021-03-21,placed
2262,2441,2021-09-25,return_pending
2263,180,2022-08-08,return_pending
2264,2568,2024-09-04,return_pending
2265,2184,2022-08-24,completed
2266,1219,2020-02-07,return_pending
2267,330,2021-09-20,completed
2268,430,2021-10-18,returned
2269,3022,2020-04-30,shipped
2270,1884,2023-12-21,placed
2271,2506,2021-09-10,completed
2272,2165,2024-06-05,return_pending
2273,2201,2024-01-15,returned
2274,1191,2023-10-26,return_pending
2275,2940,2024-04-03,returned
2276,1037,2020-11-05,placed
2277,2310,2023-06-08,completed
2278,1741,2020-04-12,completed
2279,1893,2021-10-05,returned
2280,2384,2023-06-15,shipped
2281,673,2019-08-24,returned
2282,1230,2024-01-24,returned
2283,386,2019-02-10,completed
2284,2589,2020-08-23,returned
2285,1346,2023-11-18,returned
2286,2589,2021-08-29,returned
2287,1230,2019-06-05,shipped
2288,1630,2023-05-08,shipped
2289,248,2019-11-26,returned
2290,2766,2019-02-18,returned
2291,1959,2024-04-04,shipped
2292,1196,2019-02-02,placed
2293,1554,2024-12-08,completed
2294,1803,2019-09-24,shipped
2295,2952,2023-06-08,completed
2296,780,2024-03-03,placed
2297,1392,2024-03-11,return_pending
2298,1198,2024-11-05,completed
2299,3083,2020-03-30,placed
2300,917,2020-04-17,return_pending
2301,283,2019-09-06,shipped
2302,713,2024-05-14,placed
2303,1376,2022-01-24,completed
2304,2774,2019-06-25,placed
2305,2064,2021-08-03,return_pending
2306,2853,2023-06-27,shipped
2307,2400,2021-04-17,placed
2308,2881,2020-09-26,placed
2309,1470,2022-01-25,shipped
2310,2652,2019-08-25,shipped
2311,393,2022-10-09,placed
2312,2079,2020-09-28,returned
2313,704,2023-12-15,placed
2314,184,2023-08-29,placed
2315,3020,2020-01-21,shipped
2316,142,2022-09-08,placed
2317,142,2022-02-24,completed
2318,1114,2021-10-22,completed
2319,1537,2021-02-20,shipped
2320,782,2019-09-02,returned
2321,182,2023-06-03,returned
2322,337,2022-06-20,return_pending
2323,2671,2021-05-26,return_pending
2324,1084,2019-12-29,returned
2325,910,2020-05-09,completed
2326,1487,2019-02-12,placed
2327,476,2020-10-24,return_pending
2328,562,2020-12-28,return_pending
2329,1743,2022-02-18,shipped
2330,1837,2022-10-30,shipped
2331,2267,2024-12-06,completed
2332,1486,2020-09-21,returned
2333,900,2022-03-17,shipped
2334,2707,2024-07-06,completed
2335,1458,2024-05-12,completed
2336,1137,2024-09-28,completed
2337,2305,2020-07-29,placed
2338,2762,2022-08-25,return_pending
2339,1303,2023-06-05,returned
2340,378,2022-12-11,return_pending
2341,160,2019-01-17,returned
2342,2431,2021-01-31,return_pending
2343,1757,2020-12-01,returned
2344,549,2024-11-13,shipped
2345,2634,2019-12-26,placed
2346,1634,2021-12-26,shipped
2347,2662,2024-03-27,return_pending
2348,455,2024-09-17,shipped
2349,1767,2021-05-26,shipped
2350,696,2020-08-27,shipped
2351,2620,2024-02-09,return_pending
2352,260,2021-02-04,return_pending
2353,1205,2021-01-27,placed
2354,2774,2024-02-20,placed
2355,975,2023-08-14,completed
2356,2320,2020-07-29,shipped
2357,2648,2019-03-30,shipped
2358,1312,2024-04-05,return_pending
2359,2182,2019-11-22,return_pending
2360,1943,2020-03-04,completed
2361,1218,2023-02-12,return_pending
2362,2564,2024-06-04,completed
2363,1455,2020-11-05,completed
2364,1239,2022-09-09,placed
2365,1686,2019-06-10,completed
2366,2751,2024-08-02,shipped
2367,483,2023-12-29,shipped
2368,1226,2021-04-20,return_pending
2369,775,2019-09-11,shipped
2370,1496,2020-01-25,shipped
2371,308,2020-03-30,return_pending
2372,2028,2021-05-11,returned
2373,243,2022-03-10,placed
2374,713,2019-06-15,return_pending
2375,2998,2021-01-16,return_pending
2376,2638,2021-02-20,returned
2377,994,2022-09-16,completed
2378,829,2024-05-06,placed
2379,130,2023-01-03,returned
2380,512,2019-04-04,returned
2381,1195,2022-07-22,return_pending
2382,2163,2020-03-31,return_pending
2383,2568,2020-08-03,returned
2384,1979,2020-01-30,return_pending
2385,1805,2020-02-23,shipped
2386,1427,2021-04-05,return_pending
2387,2755,2019-06-14,returned
2388,1248,2019-11-11,completed
2389,1642,2022-06-14,returned
2390,2493,2023-05-12,placed
2391,184,2022-06-11,returned
2392,2537,2024-01-02,returned
2393,1147,2022-11-11,completed
2394,1654,2019-09-18,returned
2395,1517,2021-08-21,return_pending
2396,1111,2020-08-28,completed
2397,2082,2022-02-23,returned
2398,1754,2024-01-26,return_pending
2399,2743,2023-06-05,return_pending
2400,1536,2019-07-27,return_pending
2401,1862,2024-04-28,return_pending
2402,649,2020-11-10,shipped
2403,223,2023-08-08,return_pending
2404,1877,2024-09-21,returned
2405,753,2020-05-02,completed
2406,242,2021-01-13,return_pending
2407,1520,2020-08-10,return_pending
2408,1985,2021-02-20,completed
2409,1386,2024-07-12,return_pending
2410,121,2021-07-17,completed
2411,2028,2024-08-14,shipped
2412,1770,2021-08-18,completed
2413,671,2021-09-13,returned
2414,1060,2024-10-18,placed
2415,2757,2024-05-21,shipped
2416,1627,2022-02-14,returned
2417,2587,2020-12-31,completed
2418,551,2021-06-30,completed
2419,1591,2021-01-17,shipped
2420,1615,2021-07-29,placed
2421,2360,2024-04-18,return_pending
2422,2697,2023-07-29,returned
2423,1787,2022-08-14,placed
2424,175,2023-03-28,completed
2425,2771,2021-04-28,completed
2426,517,2022-08-20,shipped
2427,1774,2020-11-26,completed
2428,791,2020-02-12,return_pending
2429,2434,2023-05-31,returned
2430,280,2024-02-25,completed
2431,1308,2024-05-23,return_pending
2432,793,2022-12-16,returned
2433,2401,2021-07-16,completed
2434,1077,2024-03-17,returned
2435,784,2022-03-14,return_pending
2436,1226,2023-11-29,shipped
2437,2794,2020-06-08,shipped
2438,1130,2023-12-07,completed
2439,160,2019-03-29,return_pending
2440,247,2020-03-23,return_pending
2441,2620,2021-07-26,completed
2442,186,2022-04-14,returned
2443,1193,2022-12-16,placed
2444,2743,2023-05-11,return_pending
2445,606,2020-07-07,returned
2446,916,2020-02-24,placed
2447,1996,2022-01-06,returned
2448,245,2019-12-07,shipped
2449,682,2024-11-14,returned
2450,707,2024-12-18,completed
2451,847,2024-09-23,placed
2452,1130,2023-02-22,return_pending
2453,359,2022-04-25,completed
2454,2802,2019-02-24,completed
2455,1919,2020-11-09,returned
2456,109,2019-10-19,shipped
2457,1077,2021-04-27,returned
2458,2466,2023-09-20,shipped
2459,2966,2022-11-01,completed
2460,1761,2020-10-22,placed
2461,914,2019-10-06,completed
2462,2926,2023-04-28,placed
2463,2499,2023-06-11,shipped
2464,1034,2024-06-16,returned
2465,873,2020-05-03,placed
2466,1061,2023-09-28,return_pending
2467,461,2023-12-23,completed
2468,1010,2024-06-05,returned
2469,383,2023-08-23,shipped
2470,580,2022-04-06,completed
2471,1675,2023-05-07,completed
2472,1985,2023-11-15,shipped
2473,341,2020-07-07,return_pending
2474,1699,2019-10-05,placed
2475,1177,2019-05-22,placed
2476,2162,2022-09-15,returned
2477,1110,2021-05-28,placed
2478,2394,2019-01-07,completed
2479,335,2021-12-21,completed
2480,611,2022-07-30,returned
2481,2436,2021-03-10,placed
2482,3030,2021-03-07,shipped
2483,305,2019-09-09,return_pending
2484,2621,2022-04-12,return_pending
2485,1646,2019-05-31,completed
2486,1360,2024-12-16,return_pending
2487,1320,2024-06-25,shipped
2488,3075,2024-04-09,placed
2489,1229,2022-05-20,shipped
2490,3021,2024-02-17,completed
2491,975,2022-08-29,returned
2492,2889,2021-05-05,returned
2493,802,2021-03-19,completed
2494,1653,2020-05-21,shipped
2495,1944,2019-07-08,returned
2496,1791,2022-06-21,returned
2497,1532,2024-03-25,completed
2498,2812,2020-01-25,returned
2499,1736,2024-07-06,returned
2500,871,2023-08-17,completed
2501,1359,2022-04-19,placed
2502,1854,2019-10-15,returned
2503,1983,2019-08-07,shipped
2504,2437,2022-11-14,returned
2505,1092,2021-11-15,return_pending
2506,2897,2020-03-27,return_pending
2507,2057,2020-08-27,shipped
2508,2228,2021-03-05,shipped
2509,2077,2023-11-27,return_pending
2510,957,2021-10-13,completed
2511,406,2020-09-19,shipped
2512,591,2022-07-03,return_pending
2513,1278,2020-09-19,shipped
2514,2447,2019-07-05,placed
2515,2832,2021-06-25,shipped
2516,1322,2022-06-23,returned
2517,844,2024-07-22,return_pending
2518,2565,2024-10-12,return_pending
2519,2246,2020-05-05,return_pending
2520,1294,2023-11-08,shipped
2521,1599,2022-07-13,return_pending
2522,198,2024-12-29,returned
2523,143,2021-11-09,placed
2524,2513,2020-12-26,placed
2525,2024,2019-03-31,shipped
2526,725,2023-01-01,shipped
2527,2300,2020-11-10,shipped
2528,2543,2023-03-25,shipped
2529,611,2021-11-30,return_pending
2530,1946,2019-11-10,return_pending
2531,1471,2024-03-17,placed
2532,1758,2022-09-10,returned
2533,1436,2020-01-05,placed
2534,1451,2024-11-01,placed
2535,1612,2020-03-03,returned
2536,916,2020-07-21,placed
2537,2397,2021-05-17,return_pending
2538,1940,2020-11-22,shipped
2539,607,2019-03-12,return_pending
2540,116,2021-01-28,returned
2541,2028,2021-05-23,placed
2542,787,2019-06-24,placed
2543,1138,2022-07-24,return_pending
2544,2827,2022-03-19,placed
2545,2296,2023-10-15,returned
2546,377,2022-06-12,returned
2547,2616,2024-11-08,returned
2548,2681,2023-11-05,placed
2549,808,2019-07-13,placed
2550,1728,2021-11-26,shipped
2551,2977,2020-02-08,returned
2552,1149,2020-06-16,shipped
2553,184,2021-02-13,shipped
2554,2861,2020-11-15,shipped
2555,1558,2020-05-03,returned
2556,1731,2021-04-04,placed
2557,1571,2019-07-14,completed
2558,2249,2019-11-29,placed
2559,148,2022-11-16,placed
2560,874,2023-12-26,completed
2561,366,2022-07-09,completed
2562,1404,2024-03-25,placed
2563,1817,2019-08-13,completed
2564,294,2022-11-26,returned
2565,1834,2022-03-20,returned
2566,2903,2023-03-11,returned
2567,3039,2021-12-03,completed
2568,277,2024-08-03,placed
2569,2092,2024-06-14,completed
2570,2588,2020-11-18,return_pending
2571,460,2021-07-26,completed
2572,2277,2021-04-02,shipped
2573,164,2020-12-18,placed
2574,1878,2020-04-20,shipped
2575,478,2020-03-30,shipped
2576,716,2021-04-25,shipped
2577,462,2020-11-01,shipped
2578,1383,2021-06-22,placed
2579,2232,2022-12-15,returned
2580,665,2021-07-23,return_pending
2581,2656,2020-10-24,completed
2582,824,2021-10-30,shipped
2583,726,2020-07-27,completed
2584,3058,2021-06-09,return_pending
2585,325,2021-12-06,returned
2586,137,2021-03-09,completed
2587,2769,2022-08-30,completed
2588,580,2021-01-03,return_pending
2589,586,2019-03-24,returned
2590,2952,2021-09-28,return_pending
2591,2959,2023-09-02,returned
2592,1160,2022-05-01,shipped
2593,401,2019-01-03,shipped
2594,2080,2024-08-07,returned
2595,644,2023-02-03,shipped
2596,936,2021-11-01,completed
2597,2878,2020-02-18,completed
2598,2280,2019-06-11,return_pending
2599,1964,2020-04-23,return_pending
2600,1565,2023-10-11,completed
2601,2232,2024-12-24,placed
2602,606,2019-01-08,return_pending
2603,2880,2021-11-06,shipped
2604,1248,2019-09-11,placed
2605,376,2020-03-25,shipped
2606,1227,2024-05-17,returned
2607,261,2020-08-18,returned
2608,931,2022-12-18,completed
2609,2314,2024-06-27,placed
2610,2203,2023-04-01,placed
2611,2485,2023-10-07,shipped
2612,869,2019-02-01,shipped
2613,1249,2021-03-18,return_pending
2614,1517,2021-02-10,return_pending
2615,1551,2019-08-24,shipped
2616,2368,2019-09-25,returned
2617,3010,2024-06-08,returned
2618,1508,2020-01-28,placed
2619,2071,2021-04-30,returned
2620,493,2023-10-06,placed
2621,2500,2020-12-08,completed
2622,2430,2024-07-31,completed
2623,2093,2023-05-14,shipped
2624,1410,2020-01-06,shipped
2625,1451,2022-04-22,completed
2626,1508,2024-10-14,placed
2627,1301,2023-06-05,return_pending
2628,109,2021-07-27,placed
2629,2748,2024-08-18,placed
2630,2607,2020-06-01,shipped
2631,1865,2023-04-18,return_pending
2632,1776,2020-03-10,placed
2633,1985,2020-05-28,completed
2634,1048,2020-07-27,completed
2635,1440,2024-09-10,returned
2636,2491,2024-06-25,return_pending
2637,2990,2020-08-19,return_pending
2638,723,2019-06-09,placed
2639,1853,2024-12-26,shipped
2640,2437,2019-12-10,completed
2641,171,2024-06-16,return_pending
