id,order_id,payment_method,amount
2166,1002,credit_card,2
2167,386,gift_card,2
2168,2759,coupon,661
2169,3354,gift_card,1604
2170,1425,bank_transfer,2
2171,2669,bank_transfer,2
2172,3426,gift_card,2
2173,3779,gift_card,1050
2174,4241,gift_card,2
2175,2534,gift_card,2
2176,3977,credit_card,1511
2177,2161,credit_card,2
2178,3845,coupon,261
2179,3384,credit_card,2
2180,3554,coupon,2558
2181,268,bank_transfer,2
2182,1109,bank_transfer,2
2183,2423,bank_transfer,2
2184,4496,bank_transfer,2401
2185,2424,gift_card,2604
2186,2548,coupon,451
2187,4418,gift_card,720
2188,3370,bank_transfer,1866
2189,5071,credit_card,2
2190,516,credit_card,2
2191,4892,gift_card,2
2192,2376,coupon,2
2193,3496,gift_card,2
2194,2234,bank_transfer,468
2195,3900,credit_card,2
2196,2788,credit_card,1778
2197,2509,bank_transfer,2
2198,3450,bank_transfer,2
2199,1702,gift_card,2
2200,2977,gift_card,2
2201,1874,coupon,2
2202,3691,coupon,1897
2203,4447,gift_card,1617
2204,1483,credit_card,2
2205,2767,coupon,2
2206,4356,credit_card,2
2207,2138,gift_card,2863
2208,4404,coupon,2904
2209,4162,bank_transfer,2
2210,2659,bank_transfer,2
2211,3337,bank_transfer,2325
2212,654,credit_card,2
2213,1420,coupon,543
2214,4979,bank_transfer,2430
2215,2003,coupon,2
2216,2286,bank_transfer,2813
2217,4714,bank_transfer,782
2218,1074,coupon,2
2219,424,gift_card,2
2220,2973,coupon,1618
2221,2050,gift_card,2
2222,2844,credit_card,1612
2223,2378,gift_card,2
2224,2157,credit_card,2
2225,1224,gift_card,2
2226,5014,coupon,2
2227,4137,credit_card,2486
2228,1116,gift_card,2
2229,2732,coupon,2
2230,3624,coupon,2598
2231,3303,coupon,2
2232,803,coupon,2
2233,4722,coupon,2
2234,1207,bank_transfer,1618
2235,4625,bank_transfer,2013
2236,4227,coupon,2
2237,4373,gift_card,1724
2238,342,bank_transfer,2
2239,2078,gift_card,2
2240,816,bank_transfer,2
2241,4969,credit_card,2598
2242,5075,credit_card,2
2243,5026,coupon,2
2244,2543,bank_transfer,2
2245,5015,coupon,1508
2246,1784,credit_card,2
2247,3786,coupon,2
2248,1260,coupon,2
2249,242,gift_card,2
2250,1495,bank_transfer,2042
2251,1453,bank_transfer,2
2252,364,credit_card,2048
2253,3630,gift_card,2
2254,965,gift_card,2
2255,2693,gift_card,2
2256,4190,bank_transfer,2
2257,3071,coupon,1161
2258,568,credit_card,1412
2259,4958,coupon,1807
2260,3458,bank_transfer,296
2261,560,bank_transfer,2
2262,5062,credit_card,2
2263,3901,coupon,2567
2264,3671,coupon,203
2265,2419,bank_transfer,1763
2266,4165,bank_transfer,951
2267,722,credit_card,2
2268,3949,coupon,2
2269,1745,gift_card,1892
2270,1256,coupon,1185
2271,3671,coupon,2
2272,4043,coupon,2
2273,2563,coupon,2
2274,1476,coupon,831
2275,1441,credit_card,2
2276,881,gift_card,2
2277,4930,bank_transfer,2426
2278,4946,credit_card,2
2279,2905,credit_card,2872
2280,121,gift_card,2060
2281,4760,coupon,2026
2282,1502,credit_card,2
2283,908,bank_transfer,1040
2284,4813,bank_transfer,1763
2285,2099,coupon,2
2286,1860,coupon,2509
2287,2098,credit_card,2
2288,2232,bank_transfer,1856
2289,3008,credit_card,1807
2290,656,bank_transfer,2
2291,2628,gift_card,2
2292,4169,gift_card,2
2293,3676,bank_transfer,2
2294,2386,gift_card,2
2295,4966,credit_card,2
2296,877,gift_card,2
2297,3718,bank_transfer,1105
2298,1182,credit_card,1423
2299,5007,coupon,2
2300,4320,bank_transfer,2
2301,2929,gift_card,2784
2302,2249,credit_card,2540
2303,4526,credit_card,2
2304,4708,credit_card,1675
2305,306,coupon,2
2306,3236,credit_card,2238
2307,957,bank_transfer,2630
2308,2916,coupon,2
2309,546,bank_transfer,2
2310,4852,gift_card,2
2311,433,credit_card,482
2312,2055,bank_transfer,2
2313,3897,credit_card,2
2314,3410,coupon,2
2315,325,coupon,2
2316,3138,bank_transfer,2
2317,3198,gift_card,2318
2318,4366,bank_transfer,2
2319,3859,bank_transfer,2
2320,5047,coupon,1758
2321,2762,credit_card,2359
2322,1384,bank_transfer,2
2323,3099,credit_card,2
2324,3183,credit_card,2
2325,3872,credit_card,1618
2326,2365,bank_transfer,2706
2327,3645,gift_card,2
2328,215,coupon,966
2329,2510,gift_card,2
2330,1517,coupon,2462
2331,4282,gift_card,2
2332,2544,coupon,346
2333,2407,bank_transfer,2
2334,958,bank_transfer,1578
2335,3572,credit_card,2
2336,4095,coupon,299
2337,390,credit_card,655
2338,1787,gift_card,2
2339,1446,credit_card,2
2340,4555,credit_card,2
2341,2098,credit_card,2
2342,3361,gift_card,1173
2343,1579,gift_card,2046
2344,3834,coupon,1329
2345,2835,bank_transfer,2
2346,2213,gift_card,2
2347,4417,credit_card,868
2348,1434,coupon,2
2349,3538,credit_card,2226
2350,1018,bank_transfer,268
2351,2455,credit_card,2
2352,101,credit_card,2
2353,2479,coupon,1955
2354,4605,coupon,1815
2355,3118,bank_transfer,2
2356,999,bank_transfer,2
2357,5065,gift_card,1644
2358,3592,gift_card,2702
2359,4362,bank_transfer,2904
2360,3592,bank_transfer,2
2361,4804,bank_transfer,811
2362,3733,bank_transfer,2
2363,3732,bank_transfer,2
2364,2109,bank_transfer,819
2365,2375,credit_card,2984
2366,2158,gift_card,947
2367,1966,coupon,2537
2368,1058,credit_card,278
2369,2149,coupon,2
2370,1675,coupon,2
2371,1008,gift_card,2
2372,2088,bank_transfer,2
2373,2771,gift_card,2
2374,3401,coupon,2341
2375,2296,bank_transfer,2968
2376,4445,gift_card,2946
2377,3893,bank_transfer,2
2378,474,coupon,2
2379,2444,gift_card,1687
2380,2959,credit_card,1009
2381,2835,credit_card,2
2382,4762,credit_card,2
2383,194,bank_transfer,2
2384,3216,gift_card,2
2385,2984,coupon,2
2386,4181,bank_transfer,529
2387,816,bank_transfer,1232
2388,2892,credit_card,2555
2389,891,bank_transfer,2526
2390,1229,credit_card,2
2391,4322,bank_transfer,262
2392,3156,coupon,2
2393,3930,bank_transfer,2
2394,3028,bank_transfer,2
2395,408,coupon,2
2396,2625,credit_card,1847
2397,4523,coupon,2
2398,1612,bank_transfer,2987
2399,2090,gift_card,2278
2400,4792,coupon,2
2401,3150,gift_card,150
2402,2378,coupon,266
2403,2643,coupon,2
2404,3163,bank_transfer,987
2405,1458,coupon,2
2406,3422,gift_card,2
2407,219,credit_card,2315
2408,1433,gift_card,163
2409,617,credit_card,2841
2410,3725,credit_card,2
2411,1346,gift_card,859
2412,812,coupon,2
2413,383,credit_card,2074
2414,5016,gift_card,2
2415,399,coupon,2
2416,4713,coupon,1759
2417,3425,credit_card,1085
2418,3741,gift_card,2
2419,3111,coupon,1457
2420,4218,coupon,2723
2421,4778,credit_card,2
2422,4422,coupon,312
2423,4896,gift_card,2
2424,4036,credit_card,1573
2425,333,bank_transfer,1387
2426,3519,bank_transfer,1414
2427,1789,credit_card,2
2428,404,bank_transfer,1943
2429,302,coupon,2
2430,3619,bank_transfer,2
2431,2076,coupon,2
2432,532,gift_card,2
2433,3815,gift_card,2
2434,4982,bank_transfer,1938
2435,861,credit_card,913
2436,3258,bank_transfer,2
2437,3927,gift_card,2929
2438,114,credit_card,1881
2439,4113,credit_card,2
2440,2038,gift_card,2
2441,3602,coupon,2624
2442,3350,bank_transfer,2
2443,2279,gift_card,1017
2444,3669,bank_transfer,2
2445,1853,gift_card,2246
2446,170,coupon,2
2447,4031,coupon,1156
2448,4483,coupon,2
2449,4679,coupon,2
2450,1721,bank_transfer,2467
2451,4258,gift_card,2
2452,2569,coupon,1340
2453,4555,coupon,1750
2454,4580,coupon,1379
2455,1084,coupon,578
2456,483,credit_card,2476
2457,892,credit_card,2844
2458,3942,bank_transfer,2
2459,4602,credit_card,2875
2460,2167,credit_card,2
2461,4888,gift_card,2625
2462,4121,coupon,2
2463,3748,credit_card,2
2464,143,credit_card,2
2465,4950,credit_card,2
2466,1675,coupon,649
2467,257,gift_card,1439
2468,218,credit_card,1922
2469,3961,gift_card,2
2470,2167,gift_card,2
2471,4551,bank_transfer,2
2472,2552,credit_card,1258
2473,1930,gift_card,2
2474,4376,coupon,2
2475,2882,gift_card,1882
2476,284,bank_transfer,1081
2477,4127,coupon,2
2478,2710,gift_card,2610
2479,4144,bank_transfer,2
2480,213,bank_transfer,2956
2481,139,coupon,522
2482,2143,credit_card,2724
2483,1200,bank_transfer,2858
2484,4898,coupon,1328
2485,1096,bank_transfer,2
2486,4006,bank_transfer,1036
2487,4672,bank_transfer,2021
2488,4703,credit_card,1884
2489,3033,gift_card,2
2490,3219,credit_card,210
2491,3208,coupon,2
2492,1157,coupon,2
2493,4096,bank_transfer,2
2494,1931,coupon,2
2495,432,coupon,2
2496,2154,coupon,276
2497,2851,credit_card,2942
2498,1485,coupon,2
2499,329,bank_transfer,2
2500,3240,credit_card,2
2501,3374,bank_transfer,1580
2502,2319,bank_transfer,2
2503,4358,coupon,2381
2504,4412,gift_card,2
2505,4099,coupon,2
2506,4654,coupon,330
2507,1457,bank_transfer,2
2508,1179,coupon,214
2509,3500,bank_transfer,1779
2510,1541,gift_card,979
2511,1748,coupon,2
2512,1667,bank_transfer,2
2513,3456,bank_transfer,2595
2514,3492,coupon,2015
2515,2498,gift_card,419
2516,3530,coupon,1357
2517,2016,gift_card,1857
2518,2539,bank_transfer,2406
2519,2693,credit_card,2508
2520,3150,credit_card,1499
2521,366,gift_card,1800
2522,2066,bank_transfer,2
2523,2574,gift_card,498
2524,4227,credit_card,2077
2525,4887,gift_card,2
2526,4923,coupon,826
2527,4964,coupon,2
2528,4889,coupon,2452
2529,2998,gift_card,1513
2530,3731,coupon,1824
2531,2987,bank_transfer,1932
2532,2883,bank_transfer,2
2533,4083,credit_card,2887
2534,734,coupon,661
2535,1663,coupon,2
2536,1837,gift_card,2
2537,2543,coupon,2
2538,974,bank_transfer,1303
2539,4726,coupon,1657
2540,2819,coupon,1690
2541,149,coupon,2
2542,1367,bank_transfer,1948
2543,4868,credit_card,2
2544,2837,bank_transfer,2
2545,1594,credit_card,2
2546,3766,coupon,2
2547,2433,gift_card,568
2548,409,coupon,2369
2549,1764,coupon,2
2550,394,bank_transfer,2
2551,909,gift_card,2025
2552,3254,credit_card,2
2553,2849,bank_transfer,2246
2554,731,gift_card,2
2555,2980,gift_card,2
2556,2370,credit_card,1263
2557,3275,coupon,2
2558,2565,gift_card,1580
2559,4368,bank_transfer,2457
2560,1134,gift_card,2881
2561,1506,bank_transfer,2
2562,3919,bank_transfer,2
2563,644,gift_card,2
2564,4559,credit_card,2742
2565,3978,bank_transfer,2
2566,1924,credit_card,1199
2567,4404,gift_card,2
2568,1666,credit_card,2
2569,4561,credit_card,231
2570,3177,gift_card,2712
2571,1835,credit_card,568
2572,1213,gift_card,2006
2573,3562,bank_transfer,903
2574,3906,bank_transfer,2
2575,682,coupon,987
2576,2726,bank_transfer,2841
2577,4635,coupon,516
2578,4434,credit_card,2
2579,2503,coupon,367
2580,320,gift_card,2
2581,1052,credit_card,2
2582,158,gift_card,2
2583,2730,bank_transfer,2606
2584,3047,bank_transfer,2
2585,867,bank_transfer,2
2586,2403,bank_transfer,2
2587,2855,credit_card,2
2588,5074,credit_card,2
2589,554,gift_card,582
2590,4209,coupon,2656
2591,1200,coupon,2189
2592,4348,gift_card,543
2593,1428,credit_card,1868
2594,2169,bank_transfer,763
2595,1859,credit_card,2
2596,1023,coupon,2961
2597,909,credit_card,2
2598,2461,bank_transfer,2344
2599,309,gift_card,1992
2600,1193,gift_card,697
2601,3613,coupon,2
2602,4317,coupon,1645
2603,1912,gift_card,2404
2604,679,credit_card,146
2605,4630,coupon,2803
2606,3866,coupon,2
2607,3065,coupon,2410
2608,300,gift_card,124
2609,2807,gift_card,2
2610,2589,credit_card,2432
2611,4539,gift_card,1708
2612,474,coupon,1090
2613,2654,bank_transfer,306
2614,2341,bank_transfer,2
2615,565,gift_card,2
2616,383,credit_card,2
2617,827,bank_transfer,2
2618,2979,bank_transfer,2938
2619,1942,gift_card,2
2620,4811,credit_card,1122
2621,718,gift_card,2380
2622,439,coupon,2
2623,2011,bank_transfer,2477
2624,4937,gift_card,1809
2625,3900,gift_card,2
2626,201,bank_transfer,341
2627,480,bank_transfer,2
2628,285,gift_card,2543
2629,3932,credit_card,2659
2630,3932,bank_transfer,2
2631,3543,bank_transfer,2
2632,267,gift_card,2
2633,1879,gift_card,1804
2634,3230,credit_card,990
2635,279,bank_transfer,2324
2636,3299,gift_card,1361
2637,549,coupon,2
2638,1603,credit_card,2
2639,2857,bank_transfer,2959
2640,2958,gift_card,1481
2641,3306,gift_card,2
2642,2787,coupon,2831
2643,1549,bank_transfer,731
2644,3910,coupon,228
2645,966,credit_card,2124
2646,4923,gift_card,2
2647,3869,coupon,2
2648,1381,bank_transfer,2
2649,3906,bank_transfer,2
2650,4543,credit_card,632
2651,3104,bank_transfer,2480
2652,1936,bank_transfer,1991
2653,5025,bank_transfer,2
2654,2335,coupon,2
2655,2201,coupon,1113
2656,4131,credit_card,2
2657,4592,coupon,2
2658,4026,gift_card,2004
2659,259,coupon,2
2660,260,gift_card,2
2661,4536,bank_transfer,2243
2662,1986,gift_card,2524
2663,3673,coupon,2
2664,1944,credit_card,1531
2665,318,credit_card,1368
2666,1560,coupon,330
2667,4648,gift_card,2360
2668,1783,credit_card,2600
2669,4471,bank_transfer,1193
2670,4971,credit_card,2
2671,1642,coupon,2032
2672,1612,coupon,2
2673,1032,credit_card,2256
2674,2604,gift_card,1211
2675,1596,credit_card,1338
2676,3556,bank_transfer,2
2677,3678,bank_transfer,720
2678,3578,coupon,2
2679,3039,gift_card,2
2680,3085,credit_card,2587
2681,933,coupon,2
2682,354,credit_card,2
2683,1399,gift_card,2757
2684,2924,gift_card,213
2685,1668,bank_transfer,2
2686,2967,credit_card,1302
2687,3837,credit_card,2
2688,3791,credit_card,2
2689,2179,bank_transfer,2
2690,1753,credit_card,2924
2691,4545,gift_card,1020
2692,4377,credit_card,2
2693,4415,gift_card,1694
2694,4448,bank_transfer,1846
2695,934,coupon,2486
2696,4451,bank_transfer,2175
2697,3271,gift_card,2
2698,2102,gift_card,2
2699,3987,gift_card,1167
2700,2346,coupon,2938
2701,3623,coupon,958
2702,3960,credit_card,2
2703,3217,gift_card,1105
2704,857,credit_card,1396
2705,4992,bank_transfer,2
2706,1544,credit_card,2170
2707,4697,credit_card,2
2708,261,bank_transfer,2167
2709,398,gift_card,2
2710,3420,credit_card,2
2711,1285,bank_transfer,1512
2712,3197,gift_card,2
2713,3531,credit_card,2
2714,2276,gift_card,2
2715,2857,credit_card,379
2716,760,coupon,2
2717,3265,gift_card,1131
2718,3442,bank_transfer,2
2719,3087,coupon,1543
2720,805,gift_card,1199
2721,4867,coupon,2
2722,1679,gift_card,2
2723,3053,credit_card,2
2724,1979,credit_card,190
2725,1278,gift_card,2
2726,2776,gift_card,2
2727,4434,credit_card,2
2728,1227,credit_card,2
2729,3997,gift_card,1013
2730,923,credit_card,2363
2731,3461,coupon,2
2732,3424,bank_transfer,654
2733,2156,bank_transfer,677
2734,2744,bank_transfer,2
2735,3666,credit_card,2
2736,3901,coupon,2538
2737,1934,bank_transfer,1784
2738,3327,credit_card,2
2739,807,coupon,2101
2740,1762,coupon,2
2741,844,coupon,2
2742,2775,coupon,2
2743,965,bank_transfer,1866
2744,721,bank_transfer,2
2745,1516,bank_transfer,2
2746,1979,credit_card,1828
2747,116,credit_card,2745
2748,2646,gift_card,2
2749,1459,credit_card,2398
2750,1178,bank_transfer,1828
2751,1494,gift_card,2
2752,4103,bank_transfer,2
2753,1235,coupon,2
2754,1163,credit_card,2
2755,2366,credit_card,2
2756,4807,coupon,2653
2757,4052,bank_transfer,1327
2758,319,coupon,2
2759,4167,coupon,2
2760,2926,bank_transfer,1536
2761,154,credit_card,2
2762,4607,gift_card,1449
2763,3997,coupon,329
2764,2765,gift_card,2256
2765,1066,coupon,2
2766,1760,credit_card,2462
2767,4297,credit_card,2
2768,393,bank_transfer,2
2769,2289,credit_card,2
2770,423,gift_card,2622
2771,1129,coupon,1107
2772,1886,gift_card,1019
2773,872,gift_card,2
2774,2845,credit_card,2
2775,922,gift_card,2557
2776,3787,coupon,2
2777,4515,coupon,2
2778,4968,gift_card,2
2779,3815,credit_card,2
2780,2166,credit_card,2
2781,622,coupon,2
2782,1687,bank_transfer,618
2783,1005,credit_card,2
2784,3119,gift_card,2
2785,1442,credit_card,2
2786,464,bank_transfer,2
2787,191,credit_card,2
2788,2739,gift_card,1440
2789,1265,gift_card,2
2790,4913,coupon,279
2791,1345,coupon,2776
2792,1965,credit_card,2
2793,4166,credit_card,2372
2794,1231,gift_card,2150
2795,2885,gift_card,260
2796,2287,gift_card,574
2797,1484,coupon,2
2798,2918,credit_card,2625
2799,2560,gift_card,2960
2800,2838,gift_card,2
2801,998,credit_card,2
2802,3223,bank_transfer,2
2803,3525,gift_card,2
2804,604,coupon,2
2805,972,gift_card,1863
2806,949,credit_card,2
2807,1465,coupon,2
2808,4237,credit_card,818
2809,3854,credit_card,2
2810,2868,coupon,2897
2811,721,coupon,2908
2812,3635,bank_transfer,2
2813,1434,coupon,2848
2814,2886,credit_card,2
2815,1018,bank_transfer,2
2816,3554,coupon,959
2817,5076,bank_transfer,2
2818,3713,bank_transfer,1530
2819,3838,coupon,1354
2820,1619,coupon,2
2821,3366,coupon,2552
2822,2980,credit_card,1625
2823,2328,coupon,2
2824,603,bank_transfer,2
2825,3021,coupon,2
2826,4338,gift_card,2
2827,3646,credit_card,2
2828,2669,credit_card,2
2829,2569,credit_card,2
2830,4251,coupon,2
2831,673,coupon,2
2832,4023,credit_card,2627
2833,561,bank_transfer,2
2834,3629,credit_card,2226
2835,101,bank_transfer,1411
2836,3801,bank_transfer,2
2837,3122,bank_transfer,1876
2838,1102,bank_transfer,2
2839,3839,bank_transfer,2716
2840,1592,gift_card,1267
2841,693,bank_transfer,2
2842,3477,bank_transfer,2775
2843,318,gift_card,2
2844,1793,credit_card,2084
2845,4198,gift_card,2
2846,4218,gift_card,2
2847,362,coupon,401
2848,2436,gift_card,2
2849,1761,gift_card,2
2850,2147,bank_transfer,2
2851,726,gift_card,2
2852,3692,gift_card,2
2853,3668,gift_card,2
2854,408,coupon,2511
2855,1090,coupon,2
2856,2816,bank_transfer,536
2857,2480,gift_card,2
2858,1532,gift_card,2642
2859,2814,gift_card,2
2860,4043,coupon,2
2861,2796,bank_transfer,2
2862,3160,credit_card,2
2863,3828,bank_transfer,2
2864,4591,credit_card,2
2865,967,gift_card,2
2866,1175,gift_card,2
2867,1856,credit_card,514
2868,3717,gift_card,2803
2869,2465,gift_card,2
2870,4634,gift_card,2
2871,4042,gift_card,823
2872,545,bank_transfer,2328
2873,4975,gift_card,2
2874,1353,gift_card,2
2875,5082,bank_transfer,1811
2876,2690,credit_card,2
2877,880,credit_card,559
2878,4149,bank_transfer,1909
2879,326,credit_card,2
2880,2456,credit_card,2464
2881,1078,gift_card,2564
2882,2378,credit_card,2
2883,1788,coupon,2
2884,2645,coupon,2
2885,3234,gift_card,2
2886,1702,credit_card,2333
2887,1998,bank_transfer,2078
2888,1318,gift_card,922
2889,4357,coupon,2
2890,1602,bank_transfer,2
2891,1574,coupon,2
2892,1702,coupon,2
2893,2558,gift_card,125
2894,1080,gift_card,2
2895,3367,gift_card,1823
2896,4433,gift_card,829
2897,3300,credit_card,2
2898,1605,coupon,2
2899,1106,coupon,2
2900,1790,bank_transfer,2
2901,339,coupon,2
2902,3065,credit_card,230
2903,4681,gift_card,421
2904,4732,gift_card,1665
2905,1951,credit_card,2
2906,3373,bank_transfer,2512
2907,2436,bank_transfer,2
2908,3688,gift_card,2
2909,1796,credit_card,2687
2910,478,credit_card,2
2911,2641,bank_transfer,2
2912,111,bank_transfer,1417
2913,3771,bank_transfer,2
2914,1235,credit_card,2
2915,2579,gift_card,2
2916,3821,bank_transfer,1811
2917,408,bank_transfer,1361
2918,1903,bank_transfer,2
2919,1056,bank_transfer,2
2920,2753,gift_card,2
2921,4659,coupon,234
2922,2104,gift_card,2
2923,2930,gift_card,910
2924,1467,coupon,2
2925,1733,gift_card,2
2926,4961,bank_transfer,2
2927,5033,gift_card,156
2928,2403,credit_card,1586
2929,4074,bank_transfer,2
2930,4845,gift_card,447
2931,1953,gift_card,1146
2932,1759,credit_card,2
2933,594,gift_card,2
2934,3535,credit_card,2
2935,2512,coupon,2
2936,356,coupon,757
2937,3477,bank_transfer,2
2938,2432,gift_card,1505
2939,4391,bank_transfer,2
2940,1306,gift_card,1125
2941,3357,credit_card,2
2942,2494,gift_card,2
2943,3380,bank_transfer,106
2944,2425,bank_transfer,539
2945,4849,credit_card,1919
2946,4014,credit_card,2
2947,2018,bank_transfer,2
2948,2295,coupon,2
2949,3549,gift_card,2
2950,3581,coupon,2
2951,492,credit_card,989
2952,791,coupon,2
2953,4367,gift_card,2
2954,2372,credit_card,2632
2955,1742,coupon,2
2956,1726,coupon,2
2957,1154,credit_card,2
2958,3606,gift_card,2
2959,1028,bank_transfer,2
2960,5004,credit_card,2
2961,1561,bank_transfer,2
2962,452,coupon,943
2963,3146,coupon,2
2964,2953,gift_card,2
2965,438,credit_card,1493
2966,3304,bank_transfer,1364
2967,4703,gift_card,700
2968,2903,gift_card,375
2969,364,credit_card,2
2970,1157,gift_card,1416
2971,219,gift_card,2
2972,4631,bank_transfer,2
2973,2130,bank_transfer,2778
2974,1053,coupon,2
2975,3123,coupon,626
2976,4045,credit_card,2493
2977,3962,coupon,2830
2978,4469,bank_transfer,1551
2979,1546,coupon,1190
2980,797,credit_card,2671
2981,4556,coupon,277
2982,4844,credit_card,2
2983,4248,gift_card,2
2984,2423,credit_card,2
2985,4937,gift_card,2
2986,4461,coupon,2912
2987,5002,gift_card,497
2988,1216,bank_transfer,2
2989,1049,credit_card,2557
2990,2061,gift_card,2
2991,2736,credit_card,2
2992,2343,bank_transfer,1925
2993,3786,gift_card,2
2994,2980,gift_card,2434
2995,184,bank_transfer,2
2996,575,coupon,2799
2997,4809,bank_transfer,1987
2998,4511,coupon,2
2999,4160,coupon,1201
3000,303,bank_transfer,495
3001,1127,gift_card,2
3002,734,gift_card,2
3003,3906,gift_card,2207
3004,3810,bank_transfer,914
3005,3202,credit_card,249
3006,4424,credit_card,2
3007,2351,bank_transfer,2232
3008,3174,credit_card,2023
3009,4411,bank_transfer,2
3010,4516,credit_card,2
3011,3789,gift_card,2
3012,4666,credit_card,2
3013,4299,coupon,2705
3014,1727,bank_transfer,2
3015,1920,credit_card,2
3016,567,gift_card,1140
3017,4942,gift_card,2
3018,1784,credit_card,1853
3019,2547,coupon,956
3020,4370,bank_transfer,2
3021,2460,bank_transfer,2364
3022,854,coupon,2
3023,3621,credit_card,2021
3024,4433,bank_transfer,1623
3025,939,coupon,235
3026,2634,coupon,2
3027,4103,credit_card,2
3028,4475,bank_transfer,2
3029,5042,coupon,2
3030,1892,credit_card,2
3031,155,credit_card,2597
3032,103,bank_transfer,123
3033,1185,credit_card,319
3034,697,bank_transfer,2
3035,5087,bank_transfer,878
3036,2582,coupon,256
3037,3049,coupon,2
3038,1712,credit_card,2
3039,5079,credit_card,1672
3040,262,gift_card,2
3041,4871,gift_card,2
3042,2264,credit_card,2288
3043,2496,gift_card,2
3044,3216,credit_card,2
3045,5083,gift_card,2
3046,1283,bank_transfer,2177
3047,4322,gift_card,1552
3048,3469,bank_transfer,2
3049,592,gift_card,1724
3050,2395,gift_card,2
3051,2153,coupon,2
3052,4976,bank_transfer,2
3053,3060,bank_transfer,1751
3054,131,coupon,2
3055,583,coupon,2
3056,1789,gift_card,697
3057,4906,bank_transfer,833
3058,956,bank_transfer,2
3059,4471,credit_card,241
3060,185,gift_card,2236
3061,1149,coupon,967
3062,1287,bank_transfer,2
3063,3614,credit_card,2
3064,5015,bank_transfer,2568
3065,3677,bank_transfer,2
3066,1947,gift_card,1615
3067,3435,bank_transfer,2140
3068,1217,bank_transfer,2
3069,4081,bank_transfer,2080
3070,5075,gift_card,2
3071,1730,coupon,191
3072,1384,credit_card,2
3073,2464,bank_transfer,1344
3074,795,gift_card,1429
3075,287,credit_card,2
3076,633,credit_card,2250
3077,3399,gift_card,2
3078,233,bank_transfer,2679
3079,1037,credit_card,2273
3080,4982,bank_transfer,2
3081,5014,gift_card,2
3082,2634,credit_card,1747
3083,3736,gift_card,2
3084,4567,gift_card,2
3085,4578,credit_card,2662
3086,3763,credit_card,648
3087,2152,coupon,2
3088,2462,gift_card,2
3089,4807,gift_card,2
3090,5084,coupon,2435
3091,3948,credit_card,2
3092,3881,credit_card,2
3093,1670,credit_card,2
3094,3510,credit_card,1212
3095,4546,credit_card,2
3096,3266,gift_card,1802
3097,3462,bank_transfer,2134
3098,2331,coupon,2
3099,4181,coupon,591
3100,2949,coupon,2672
3101,4343,coupon,2
3102,2048,bank_transfer,2
3103,545,credit_card,2
3104,4879,credit_card,2888
3105,702,credit_card,2
3106,173,coupon,2
3107,2981,credit_card,2
3108,1914,credit_card,2
3109,5062,gift_card,2
3110,1699,coupon,859
3111,615,coupon,2
3112,1594,gift_card,2
3113,2673,bank_transfer,2
3114,1788,credit_card,907
3115,2393,gift_card,2881
3116,3730,credit_card,1016
3117,1038,bank_transfer,1549
3118,1148,gift_card,2
3119,3011,gift_card,1969
3120,3517,credit_card,2
3121,337,credit_card,2694
3122,323,coupon,2
3123,2359,credit_card,2
3124,756,coupon,2507
3125,3399,coupon,858
3126,2589,gift_card,2
3127,1974,credit_card,2
3128,3681,gift_card,2558
3129,2731,gift_card,2
3130,1363,bank_transfer,1744
3131,422,gift_card,2
3132,1487,gift_card,2
3133,4927,gift_card,2
3134,1133,gift_card,2173
3135,768,gift_card,1543
3136,1560,gift_card,2
3137,4488,gift_card,275
3138,4870,coupon,1434
3139,3736,bank_transfer,2
3140,2413,bank_transfer,1908
3141,228,bank_transfer,344
3142,2699,gift_card,2
3143,3237,bank_transfer,2
3144,4231,coupon,1531
3145,4022,coupon,1303
3146,2408,gift_card,2
3147,4386,credit_card,2630
3148,4186,coupon,2438
3149,4612,credit_card,2
3150,3975,coupon,2
3151,1884,credit_card,316
3152,4299,gift_card,2261
3153,2875,coupon,2
3154,1402,bank_transfer,2
3155,141,gift_card,2
3156,2051,credit_card,2
3157,4828,credit_card,2
3158,420,bank_transfer,2
3159,3807,bank_transfer,2
3160,3519,bank_transfer,1181
3161,4788,coupon,2
3162,2122,credit_card,2
3163,843,bank_transfer,2
3164,157,gift_card,875
3165,2829,gift_card,2
3166,2810,bank_transfer,2
3167,766,bank_transfer,2
3168,4289,gift_card,2
3169,1844,coupon,2
3170,2959,credit_card,2
3171,1590,coupon,770
3172,245,credit_card,2
3173,2468,credit_card,1759
3174,2103,coupon,591
3175,739,coupon,2
3176,160,bank_transfer,1220
3177,3800,coupon,2
3178,1732,coupon,2
3179,184,credit_card,1910
3180,3608,credit_card,1864
3181,4407,coupon,2
3182,2098,bank_transfer,2197
3183,3834,coupon,588
3184,1032,credit_card,2
3185,2095,gift_card,2
3186,1249,credit_card,2
3187,2209,bank_transfer,2
3188,2628,bank_transfer,981
3189,2368,gift_card,2
3190,1407,coupon,2
3191,334,credit_card,2
3192,3202,coupon,2
3193,1140,gift_card,772
3194,3023,coupon,2
3195,4376,credit_card,1890
3196,2942,credit_card,2411
3197,1665,bank_transfer,2672
3198,634,bank_transfer,985
3199,3115,gift_card,768
3200,3322,coupon,2
3201,962,credit_card,814
3202,1811,bank_transfer,2504
3203,2261,credit_card,2
3204,2325,gift_card,2946
3205,3943,gift_card,473
3206,451,credit_card,1504
3207,1290,gift_card,1518
